x,y,J,ED,p_near,p_none,probability_sum
1080.0,-720.0,26.892206470276257,53.783902616450696,0.0,0.012499999999999999,0.9999999999999967
1140.0,-720.0,29.258132012121365,58.515697526518935,0.0,0.024999999999999998,0.9999999999999961
1200.0,-720.0,32.57954545148864,65.15888473077554,0.0,0.03749999999999999,0.9999999999999953
1260.0,-720.0,38.3044265302503,76.60870896852434,0.0,0.0625,0.9999999999999947
1320.0,-720.0,45.499436007715126,90.99874960576656,0.0,0.0875,0.9999999999999939
1380.0,-720.0,56.45535835399926,112.91060186627905,0.0,0.125,0.9999999999999931
1440.0,-720.0,69.3981191336329,138.79613586727623,0.0,0.16171874999999997,0.9999999999999925
1500.0,-720.0,85.36914090090917,170.73818006925907,0.0,0.20234374999999996,0.9999999999999918
1560.0,-720.0,105.77117349629557,211.5422447719286,0.0,0.25078125,0.9999999999999916
1620.0,-720.0,130.02925759824086,260.0584123197427,0.0,0.30312500000000003,0.9999999999999922
-1620.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1020.0,-660.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-960.0,-660.0,579.2527398778601,1158.3290337598062,0.0,1.0,1.0
-900.0,-660.0,543.065294790787,1085.9652671167012,0.0,0.9875,1.0
-840.0,-660.0,513.1635445586302,1026.1709313818901,0.0,0.9859375,1.0
-780.0,-660.0,473.22083291763175,946.2979109440836,0.0,0.9625,1.0
-720.0,-660.0,438.8158807712292,877.498669718119,0.0,0.9484375,1.0
-660.0,-660.0,398.9699937277261,797.8193551457666,0.0,0.91875,1.0
-600.0,-660.0,360.41692374471046,720.7253275947573,0.0,0.8875,1.0
-540.0,-660.0,321.6023429808646,643.1084188418504,0.0,0.85,1.0000000000000002
-480.0,-660.0,285.07706733606256,570.0694414314377,0.0,0.8125,1.0000000000000002
-420.0,-660.0,247.71410549607126,495.35545327882386,0.0,0.7640625,1.0000000000000004
-360.0,-660.0,212.90115079508553,425.7407357046306,0.0,0.7140625,1.0000000000000004
-300.0,-660.0,179.52139288428359,358.99205125409816,0.0,0.65703125,1.0000000000000004
-240.0,-660.0,148.69907758271168,297.357532440846,0.0,0.5953125,1.0000000000000004
-180.0,-660.0,121.08172845268078,242.13201964035736,0.0,0.53046875,1.0000000000000007
-120.0,-660.0,96.52682072926277,193.0305178583592,0.0,0.459375,1.0000000000000009
-60.0,-660.0,75.7801401752697,151.54438034104572,0.0,0.38359375,1.0000000000000009
0.0,-660.0,59.128881994055384,118.24790444474597,0.0,0.3015625,1.0000000000000009
60.0,-660.0,47.27117376765767,94.53711494456377,0.0,0.21640625000000002,1.0000000000000013
120.0,-660.0,40.445650813920885,80.88921851488853,0.0,0.12656250000000002,1.000000000000001
180.0,-660.0,38.92133434773912,77.84216947798691,0.0,0.029687499999999974,1.000000000000001
240.0,-660.0,37.86988537353338,75.73954055311147,0.0,0.0,1.000000000000001
300.0,-660.0,35.35315536564328,70.70607223112154,0.0,0.0,1.0000000000000013
360.0,-660.0,33.04664351738877,66.09306351106333,0.0,0.0,1.0000000000000013
420.0,-660.0,30.965900011926113,61.93160146821826,0.0,0.0,1.000000000000001
480.0,-660.0,29.119307904636273,58.23842716695144,0.0,0.0,1.000000000000001
540.0,-660.0,27.52274745373575,55.04526998736581,0.0,0.0,1.0000000000000009
600.0,-660.0,26.188695307831207,52.377169342891094,0.0,0.0,1.0000000000000007
660.0,-660.0,25.128884133029725,50.25752660285428,0.0,0.0,1.0000000000000002
720.0,-660.0,24.3581734860559,48.71610537012079,0.0,0.0,0.9999999999999998
780.0,-660.0,23.889489170772663,47.77871029467439,0.0,0.0,0.9999999999999993
840.0,-660.0,23.735541253183694,47.470786596549,0.0,0.0,0.9999999999999989
900.0,-660.0,23.909281091936734,47.818233457392395,0.0,0.0,0.9999999999999982
960.0,-660.0,24.423101738092978,48.845854378817364,0.0,0.0,0.9999999999999976
1020.0,-660.0,25.289486408889957,50.57855379853178,0.0,0.0,0.9999999999999969
1080.0,-660.0,26.333007692170717,52.66555197699723,0.0,0.0,0.9999999999999961
1140.0,-660.0,28.28000666265961,56.5595143146661,0.0,0.012499999999999999,0.9999999999999953
1200.0,-660.0,31.154524098999172,62.30886210748037,0.0,0.024999999999999998,0.9999999999999947
1260.0,-660.0,36.16643130849916,72.33273881061758,0.0,0.05,0.999999999999994
1320.0,-660.0,42.55899253059396,85.11787159215068,0.0,0.07421874999999999,0.9999999999999931
1380.0,-660.0,50.639091272225116,101.27808897874782,0.0,0.1,0.9999999999999923
1440.0,-660.0,61.94459624018723,123.88910602482089,0.0,0.13515624999999998,0.9999999999999915
1500.0,-660.0,76.13156985183265,152.26305706491559,0.0,0.17421874999999998,0.9999999999999909
1560.0,-660.0,93.05422710992607,186.10836721159876,0.0,0.215625,0.9999999999999911
1620.0,-660.0,114.45193389299277,228.90378559571678,0.0,0.26484375,0.9999999999999918
-1680.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-600.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1020.0,-600.0,590.5860937083365,1180.9922891713936,0.0,1.0,1.0
-960.0,-600.0,560.8946364320118,1121.618418924258,0.0,1.0,1.0
-900.0,-600.0,525.0611897073808,1049.9625917390777,0.0,0.9875,1.0
-840.0,-600.0,489.96122699400166,979.7735057159795,0.0,0.9750000000000001,1.0000000000000002
-780.0,-600.0,450.14183501632147,900.147130167538,0.0,0.95,1.0
-720.0,-600.0,411.9075340971939,823.6904816047088,0.0,0.925,1.0000000000000002
-660.0,-600.0,375.24954208427664,750.3859980763484,0.0,0.9,1.0000000000000002
-600.0,-600.0,335.7016061874611,671.3026303833316,0.0,0.8625,1.0000000000000002
-540.0,-600.0,298.4638850164682,596.8390133126617,0.0,0.825,1.0000000000000002
-480.0,-600.0,262.33961853648896,524.6020094643035,0.0,0.7835937500000001,1.0000000000000004
-420.0,-600.0,226.71479737113637,453.3638456845753,0.0,0.734375,1.0000000000000004
-360.0,-600.0,192.79757635696654,385.54042555567787,0.0,0.6796875,1.0000000000000004
-300.0,-600.0,161.24822655659082,322.45209554715115,0.0,0.6203125,1.0000000000000004
-240.0,-600.0,132.48238527035093,264.9299882150781,0.0,0.55625,1.0000000000000007
-180.0,-600.0,106.90976041844645,213.79341113834076,0.0,0.4875,1.0000000000000007
-120.0,-600.0,84.88177837607904,169.74509404126124,0.0,0.41328125000000004,1.0000000000000009
-60.0,-600.0,66.94806411898354,133.88415263883405,0.0,0.334375,1.0000000000000009
0.0,-600.0,53.47381703858482,106.94082382692189,0.0,0.25000000000000006,1.000000000000001
60.0,-600.0,44.98009646277208,89.95712956267384,0.0,0.16093750000000007,1.000000000000001
120.0,-600.0,41.77960661257928,83.55832000802461,0.0,0.06640625000000001,1.0000000000000013
180.0,-600.0,41.89713874026944,83.79401063274442,0.0,0.0,1.0000000000000013
240.0,-600.0,38.91629747488345,77.83239086306601,0.0,0.0,1.0000000000000013
300.0,-600.0,36.1544172982553,72.308621867796,0.0,0.0,1.0000000000000013
360.0,-600.0,33.62325698314745,67.24633984431843,0.0,0.0,1.0000000000000013
420.0,-600.0,31.337191933611553,62.67420530171889,0.0,0.0,1.0000000000000013
480.0,-600.0,29.31017301263392,58.62017876075223,0.0,0.0,1.000000000000001
540.0,-600.0,27.557104524962824,55.114012246290464,0.0,0.0,1.0000000000000009
600.0,-600.0,26.09173045060417,52.18327244496445,0.0,0.0,1.0000000000000004
660.0,-600.0,24.929338033345072,49.858460261606254,0.0,0.0,1.0
720.0,-600.0,24.08420848753761,48.168220307541574,0.0,0.0,0.9999999999999996
780.0,-600.0,23.571986267281428,47.14375143568234,0.0,0.0,0.9999999999999991
840.0,-600.0,23.406470185864645,46.81268498925866,0.0,0.0,0.9999999999999987
900.0,-600.0,23.601297917305427,47.202312919894915,0.0,0.0,0.999999999999998
960.0,-600.0,24.169926813121936,48.33954498031667,0.0,0.0,0.9999999999999973
1020.0,-600.0,25.124961032324716,50.249559300035045,0.0,0.0,0.9999999999999966
1080.0,-600.0,26.43046819683359,52.860533288830375,0.0,0.0,0.9999999999999958
1140.0,-600.0,28.233674356704718,56.46692315303978,0.0,0.012499999999999999,0.9999999999999949
1200.0,-600.0,30.44050059088602,60.8808339317555,0.0,0.012499999999999999,0.9999999999999941
1260.0,-600.0,34.868823930229574,69.73753921316431,0.0,0.03749999999999999,0.9999999999999932
1320.0,-600.0,39.371152074062216,78.74221484726735,0.0,0.05,0.9999999999999925
1380.0,-600.0,46.909149911408,93.81822266674085,0.0,0.07890624999999998,0.9999999999999916
1440.0,-600.0,56.95133317772594,113.90259520742723,0.0,0.11249999999999999,0.9999999999999909
1500.0,-600.0,69.63166555862676,139.26326972800987,0.0,0.15000000000000002,0.9999999999999905
1560.0,-600.0,84.39566282461696,168.79126355913877,0.0,0.1875,0.9999999999999909
1620.0,-600.0,103.78355968031974,207.56706383779385,0.0,0.23515625000000004,0.9999999999999915
1680.0,-600.0,126.67601381551991,253.35196588463418,0.0,0.28593749999999996,0.9999999999999919
-1680.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-540.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1020.0,-540.0,574.5127472737739,1148.850492399298,0.0,1.0,1.0
-960.0,-540.0,538.4077091453561,1076.6515443952765,0.0,0.9875,1.0
-900.0,-540.0,503.14401219263584,1006.135051677448,0.0,0.9750000000000001,1.0000000000000002
-840.0,-540.0,468.7264734006308,937.3106481222474,0.0,0.9625,1.0
-780.0,-540.0,429.78912572193,859.4481342374395,0.0,0.9375,1.0
-720.0,-540.0,392.4474110081428,784.7764327102526,0.0,0.9125,1.0
-660.0,-540.0,355.49925354224393,710.8917685942155,0.0,0.8843749999999999,1.0
-600.0,-540.0,317.448174188159,634.8017097197627,0.0,0.84765625,1.0000000000000002
-540.0,-540.0,278.8111265450379,557.5400090344913,0.0,0.8015625,1.0000000000000002
-480.0,-540.0,243.38954134040065,486.70824967452575,0.0,0.75703125,1.0000000000000004
-420.0,-540.0,208.80688119102143,417.554193503124,0.0,0.7046874999999999,1.0000000000000004
-360.0,-540.0,176.58886870869694,353.1287731300576,0.0,0.6484375,1.0000000000000004
-300.0,-540.0,146.6291970316075,293.219431375743,0.0,0.5859374999999999,1.0000000000000004
-240.0,-540.0,119.83507134808391,239.64025629785021,0.0,0.51953125,1.0000000000000007
-180.0,-540.0,96.31120241324895,192.60070091873473,0.0,0.446875,1.0000000000000009
-120.0,-540.0,76.8883839446296,153.7620256183781,0.0,0.37109375,1.0000000000000009
-60.0,-540.0,61.63936294917686,123.26977995017361,0.0,0.2890625,1.0000000000000009
0.0,-540.0,51.19730881323918,102.39004536346668,0.0,0.20234375,1.0000000000000013
60.0,-540.0,45.93454960150031,91.86740933979063,0.0,0.11093750000000001,1.000000000000001
120.0,-540.0,45.95950837317946,91.91740846151778,0.0,0.01406250000000003,1.0000000000000013
180.0,-540.0,43.69919814629608,87.39812991218838,0.0,0.0,1.0000000000000013
240.0,-540.0,40.399653854089976,80.79909903969799,0.0,0.0,1.0000000000000013
300.0,-540.0,37.34046055154862,74.6807434245011,0.0,0.0,1.0000000000000013
360.0,-540.0,34.53644515791402,69.07274178305188,0.0,0.0,1.000000000000001
420.0,-540.0,32.00072327514152,64.00127472025613,0.0,0.0,1.000000000000001
480.0,-540.0,29.750972203063863,59.50179640176127,0.0,0.0,1.0000000000000009
540.0,-540.0,27.80499230185864,55.609835509473946,0.0,0.0,1.0000000000000007
600.0,-540.0,26.176987633963435,52.35381834770464,0.0,0.0,1.0000000000000004
660.0,-540.0,24.886285788844805,49.772390352624136,0.0,0.0,0.9999999999999998
720.0,-540.0,23.948563207304684,47.89696779249862,0.0,0.0,0.9999999999999994
780.0,-540.0,23.380856991140828,46.76153795873866,0.0,0.0,0.9999999999999989
840.0,-540.0,23.19917926986985,46.39814130953674,0.0,0.0,0.9999999999999983
900.0,-540.0,23.41904229187134,46.83785056916064,0.0,0.0,0.9999999999999976
960.0,-540.0,24.053969658909864,48.107679660035245,0.0,0.0,0.999999999999997
1020.0,-540.0,25.118198153275916,50.23609398645656,0.0,0.0,0.9999999999999961
1080.0,-540.0,26.6216079522972,53.24286791550891,0.0,0.0,0.9999999999999953
1140.0,-540.0,28.390263955002204,56.78015789545791,0.0,0.0,0.9999999999999944
1200.0,-540.0,30.961793560297785,61.92343879658343,0.0,0.012499999999999999,0.9999999999999936
1260.0,-540.0,34.41044056573302,68.82078521113951,0.0,0.024999999999999998,0.9999999999999928
1320.0,-540.0,38.62698405900785,77.25389533246025,0.0,0.03749999999999999,0.9999999999999917
1380.0,-540.0,45.154214815459866,90.30837088435142,0.0,0.0625,0.9999999999999909
1440.0,-540.0,54.257055151896296,108.5140614915848,0.0,0.0953125,0.9999999999999901
1500.0,-540.0,64.6999128143237,129.39978094627622,0.0,0.125,0.9999999999999902
1560.0,-540.0,78.35688234931762,156.713727771037,0.0,0.16249999999999998,0.9999999999999907
1620.0,-540.0,96.62198772067008,193.24393848025102,0.0,0.2109375,0.9999999999999912
1680.0,-540.0,116.84777658883685,233.69551046416404,0.0,0.25703125,0.9999999999999918
-1680.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-480.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-480.0,590.2724131163781,1180.3650235376238,0.0,1.0,1.0
-1020.0,-480.0,560.5096502062132,1120.8485637431947,0.0,1.0,1.0
-960.0,-480.0,524.6866266604495,1049.213602894182,0.0,0.9875,1.0
-900.0,-480.0,489.6449974033221,979.1412032134136,0.0,0.9750000000000001,1.0000000000000002
-840.0,-480.0,449.9619841912752,899.7876023564563,0.0,0.95,1.0
-780.0,-480.0,411.8870507869069,823.6497068885985,0.0,0.925,1.0000000000000002
-720.0,-480.0,375.40925288803635,750.7056273435732,0.0,0.9,1.0000000000000002
-660.0,-480.0,336.15629131625604,672.2122189238426,0.0,0.8625,1.0000000000000002
-600.0,-480.0,299.23211435145316,598.3756976035511,0.0,0.825,1.0000000000000002
-540.0,-480.0,263.46120411016807,526.8454129498152,0.0,0.7835937500000001,1.0000000000000004
-480.0,-480.0,228.27234833590398,456.4791783642112,0.0,0.734375,1.0000000000000004
-420.0,-480.0,194.50483870165712,388.9553060354511,0.0,0.6781250000000001,1.0000000000000004
-360.0,-480.0,163.8434109571729,327.64268119727456,0.0,0.6203125,1.0000000000000007
-300.0,-480.0,135.54679354785264,271.05906554003764,0.0,0.55546875,1.0000000000000007
-240.0,-480.0,110.56352155956706,221.10120522697414,0.0,0.48593749999999997,1.0000000000000007
-180.0,-480.0,89.37354604698561,178.72883831588794,0.0,0.4125,1.0000000000000009
-120.0,-480.0,72.16895080487092,144.32611948996862,0.0,0.3328125,1.0000000000000009
-60.0,-480.0,59.583281955085035,119.15987658211613,0.0,0.2492187500000001,1.000000000000001
0.0,-480.0,51.973846685319856,103.94470038318875,0.0,0.16015625000000008,1.000000000000001
60.0,-480.0,49.77277341046182,99.54464448592181,0.0,0.06484375,1.0000000000000013
120.0,-480.0,50.11271956929858,100.22510038285463,0.0,0.0,1.0000000000000013
180.0,-480.0,46.16979449395566,92.33931322192694,0.0,0.0,1.0000000000000016
240.0,-480.0,42.47754334675739,84.95489455699673,0.0,0.0,1.0000000000000013
300.0,-480.0,39.052018127112376,78.10386694069832,0.0,0.0,1.000000000000001
360.0,-480.0,35.90606047908629,71.8119905551305,0.0,0.0,1.0000000000000013
420.0,-480.0,33.06083237756108,66.12151629372559,0.0,0.0,1.000000000000001
480.0,-480.0,30.533382979100498,61.06663374362714,0.0,0.0,1.0000000000000009
540.0,-480.0,28.34374663263074,56.687379431257966,0.0,0.0,1.0000000000000004
600.0,-480.0,26.512079931748097,53.02403726272868,0.0,0.0,1.0
660.0,-480.0,25.057212723866613,50.114283584576604,0.0,0.0,0.9999999999999999
720.0,-480.0,23.999820662169945,47.999525054020296,0.0,0.0,0.9999999999999991
780.0,-480.0,23.35925941422263,46.718387245637324,0.0,0.0,0.9999999999999987
840.0,-480.0,23.154615377102374,46.309047262569095,0.0,0.0,0.999999999999998
900.0,-480.0,23.403588855726607,46.806988178852684,0.0,0.0,0.9999999999999973
960.0,-480.0,24.121899998438607,48.24357796800138,0.0,0.0,0.9999999999999966
1020.0,-480.0,25.323674845853212,50.64710519203112,0.0,0.0,0.9999999999999959
1080.0,-480.0,27.017723348327397,54.03515926230927,0.0,0.0,0.9999999999999949
1140.0,-480.0,29.13254037591384,58.26475520546082,0.0,0.0,0.9999999999999939
1200.0,-480.0,31.75019955433844,63.50026958276031,0.0,0.012499999999999999,0.999999999999993
1260.0,-480.0,34.78667002134466,69.57326325050653,0.0,0.012499999999999999,0.999999999999992
1320.0,-480.0,39.81482313518324,79.62958818794027,0.0,0.03749999999999999,0.9999999999999912
1380.0,-480.0,44.99997305998216,89.99990422934229,0.0,0.05,0.9999999999999902
1440.0,-480.0,52.87310127649129,105.74617020984618,0.0,0.07734374999999999,0.9999999999999898
1500.0,-480.0,63.57842142792775,127.1568200237754,0.0,0.11249999999999999,0.99999999999999
1560.0,-480.0,76.62036867612171,153.2407170996954,0.0,0.15000000000000002,0.9999999999999905
1620.0,-480.0,91.65464915387031,183.30927375043393,0.0,0.1875,0.9999999999999909
1680.0,-480.0,111.32013262209726,222.64023565888002,0.0,0.23593750000000005,0.9999999999999915
-1740.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-420.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-420.0,578.1992480659513,1156.2223710397998,0.0,1.0,1.0
-1020.0,-420.0,541.9990301932961,1083.8330981862975,0.0,0.9875,1.0
-960.0,-420.0,508.25475921624,1016.3549978749572,0.0,0.978125,1.0
-900.0,-420.0,472.3669003621729,944.5904814859636,0.0,0.9625,1.0
-840.0,-420.0,436.810546423999,873.4889088570059,0.0,0.9453125000000001,1.0000000000000002
-780.0,-420.0,396.30304865564204,792.4867784541019,0.0,0.9125,1.0
-720.0,-420.0,360.6871495136601,721.2662983862292,0.0,0.8875,1.0
-660.0,-420.0,322.50451854369425,644.9133061145386,0.0,0.85,1.0000000000000002
-600.0,-420.0,286.6466912848889,573.2092403408062,0.0,0.8125,1.0000000000000002
-540.0,-420.0,249.75863271084947,499.44520618139,0.0,0.7625,1.0000000000000002
-480.0,-420.0,215.93003636856463,431.7991908774218,0.0,0.7125000000000001,1.0000000000000004
-420.0,-420.0,183.65908987682656,367.26809661722575,0.0,0.65546875,1.0000000000000004
-360.0,-420.0,154.21793363188183,308.39580539946286,0.0,0.59453125,1.0000000000000007
-300.0,-420.0,127.69839114439772,255.36595445617675,0.0,0.528125,1.0000000000000007
-240.0,-420.0,104.63536821724975,209.24814892388872,0.0,0.45703125,1.0000000000000009
-180.0,-420.0,85.48888807268456,170.9623342401661,0.0,0.38125,1.0000000000000009
-120.0,-420.0,70.58733449678115,141.16514241617102,0.0,0.2992187500000001,1.0000000000000009
-60.0,-420.0,60.54328184222834,121.08156631077966,0.0,0.2140625,1.000000000000001
0.0,-420.0,55.662086280712046,111.32218728910277,0.0,0.12265625000000002,1.000000000000001
60.0,-420.0,56.21007682047283,112.41962393431133,0.0,0.02656249999999994,1.0000000000000016
120.0,-420.0,54.03542684329472,108.07048845664946,0.0,0.0,1.000000000000001
180.0,-420.0,49.576494085829246,99.15268805447101,0.0,0.0,1.0000000000000013
240.0,-420.0,45.389050976157854,90.77790527209483,0.0,0.0,1.0000000000000013
300.0,-420.0,41.49979251505798,82.99943255919537,0.0,0.0,1.0000000000000013
360.0,-420.0,37.92219787251392,75.84428809639702,0.0,0.0,1.0000000000000009
420.0,-420.0,34.682268226833884,69.3644038698054,0.0,0.0,1.0000000000000009
480.0,-420.0,31.799056860648445,63.59799092274209,0.0,0.0,1.0000000000000007
540.0,-420.0,29.29673351492885,58.593378222919576,0.0,0.0,1.0000000000000002
600.0,-420.0,27.198240065089017,54.39638150782716,0.0,0.0,0.9999999999999999
660.0,-420.0,25.530068314242822,51.060032525056066,0.0,0.0,0.9999999999999994
720.0,-420.0,24.31415437393928,48.6282069110073,0.0,0.0,0.9999999999999991
780.0,-420.0,23.576019740256093,47.15193357162743,0.0,0.0,0.9999999999999984
840.0,-420.0,23.338103053682463,46.67605092355166,0.0,0.0,0.9999999999999978
900.0,-420.0,23.62198767475724,47.24382036740819,0.0,0.0,0.999999999999997
960.0,-420.0,24.44683192131644,48.8934738742987,0.0,0.0,0.9999999999999962
1020.0,-420.0,25.824470241488083,51.64875185117807,0.0,0.0,0.9999999999999953
1080.0,-420.0,27.76637311652474,55.53252011991681,0.0,0.0,0.9999999999999944
1140.0,-420.0,30.261524974235837,60.52276636091586,0.0,0.0,0.9999999999999933
1200.0,-420.0,33.07620201510983,66.1522914274488,0.0,0.0,0.9999999999999925
1260.0,-420.0,36.635203046558615,73.27034484270648,0.0,0.012499999999999999,0.9999999999999916
1320.0,-420.0,40.98888884378961,81.97773691519525,0.0,0.024999999999999998,0.9999999999999906
1380.0,-420.0,47.226863666089265,94.45370487287093,0.0,0.05,0.9999999999999898
1440.0,-420.0,54.626122784525485,109.25223280254374,0.0,0.07265624999999999,0.9999999999999895
1500.0,-420.0,63.99922738209827,127.99844210154896,0.0,0.1,0.9999999999999899
1560.0,-420.0,75.84054855956914,151.68108366918972,0.0,0.13359375,0.9999999999999905
1620.0,-420.0,91.06593221124383,182.1318491025838,0.0,0.17500000000000002,0.9999999999999908
1680.0,-420.0,107.46537153998092,214.930722864813,0.0,0.21250000000000002,0.9999999999999913
1740.0,-420.0,128.91825147574215,257.83647029182083,0.0,0.2625,0.999999999999992
-1740.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1680.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1620.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1560.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1500.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1440.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1380.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1320.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1260.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1200.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1140.0,-360.0,597.5925455417879,1195.0030586051948,0.0,1.0,1.0
-1080.0,-360.0,567.9196867789644,1135.6663797197746,0.0,1.0,1.0
-1020.0,-360.0,531.950951492799,1063.740043345368,0.0,0.9875,1.0
-960.0,-360.0,496.9291642001971,993.7073734836861,0.0,0.9750000000000001,1.0000000000000002
-900.0,-360.0,462.7584968797134,925.3767151415789,0.0,0.9625,1.0
-840.0,-360.0,424.391870441624,848.6556187529759,0.0,0.9375,1.0
-780.0,-360.0,387.6286793076535,775.140937608931,0.0,0.9125,1.0
-720.0,-360.0,348.1750469886734,696.2463997257706,0.0,0.875,1.0000000000000002
-660.0,-360.0,311.07401628345684,622.0563815582002,0.0,0.8375000000000001,1.0000000000000004
-600.0,-360.0,274.7150547707427,549.3503682166738,0.0,0.79453125,1.0000000000000002
-540.0,-360.0,240.30238736146686,480.5364463169038,0.0,0.7484375,1.0000000000000004
-480.0,-360.0,206.60526988533385,413.15355024723164,0.0,0.6929687500000001,1.0000000000000004
-420.0,-360.0,176.38158299239183,352.7165098142516,0.0,0.6375,1.0000000000000004
-360.0,-360.0,148.10243108609862,296.16806179403295,0.0,0.5734375,1.0000000000000009
-300.0,-360.0,123.01900549726054,246.01020846407772,0.0,0.50390625,1.0000000000000009
-240.0,-360.0,101.8669511962194,203.7139454118893,0.0,0.43125,1.0000000000000009
-180.0,-360.0,84.81678007747125,169.62031733519262,0.0,0.35390625,1.0000000000000009
-120.0,-360.0,72.20792726718629,144.40805767240056,0.0,0.27031249999999996,1.000000000000001
-60.0,-360.0,64.61611155101424,129.22842895637126,0.0,0.1820312500000001,1.0000000000000013
0.0,-360.0,62.36754104781034,124.7337219579747,0.0,0.09062500000000008,1.0000000000000013
