x,y,area_m2,posterior_mass
474.09616184199314,-1.333077488187612,87.26445529069942,0.0034723161992183775
504.51786082097374,-16.105682768328286,87.26445529069946,0.0034723161992183792
504.6030213290794,-13.170260831515112,87.26445529069956,0.003472316199218383
504.67110289975966,-10.234393130306739,87.2644552906996,0.003472316199218385
504.7221032287064,-7.298179032916675,87.26445529069963,0.003472316199218386
504.756020589748,-4.361717919282647,87.26445529069969,0.0034723161992183883
504.7728538349077,-1.425109177702962,87.2644552906996,0.003472316199218385
533.4135714804671,-17.032937281512254,87.2644552906993,0.003472316199218373
533.5036375000061,-13.929392170710482,87.26445529069954,0.0034723161992183827
533.5756464036422,-10.825375601738227,87.26445529069942,0.0034723161992183775
533.6295957541417,-7.720992634023408,87.2644552906994,0.003472316199218377
533.6654837255195,-4.616348339395187,87.2644552906994,0.003472316199218377
533.683309103101,-1.5115477985276655,87.26445529069947,0.00347231619921838
560.818481200245,-17.9121294191432,87.26445529069966,0.0034723161992183875
560.9131983462644,-14.649135027090285,87.26445529069957,0.003472316199218384
560.9889306645863,-11.385644816245396,87.2644552906996,0.003472316199218385
561.045675591953,-8.121769243626709,87.26445529069954,0.0034723161992183827
561.0834312077595,-4.857618779295464,87.26445529069946,0.0034723161992183792
561.1021962341188,-1.5933039026169655,87.26445529069954,0.0034723161992183827
586.9424361497529,-18.750052783579836,87.26445529069954,0.0034723161992183827
587.0415860093967,-15.335062059404432,87.26445529069956,0.003472316199218383
587.1208666925004,-11.91955230035556,87.2644552906994,0.003472316199218377
587.1802755157073,-8.503639108748281,87.26445529069933,0.0034723161992183745
587.2198104682493,-5.087438100552341,87.2644552906994,0.003472316199218377
587.2394702120155,-1.6710649014790158,87.26445529069932,0.0034723161992183736
611.9501527048938,-19.552034419712477,87.26445529069905,0.0034723161992183628
612.0535450691036,-15.991541946768114,87.2644552906992,0.0034723161992183693
612.1362216948905,-12.430508219545246,87.26445529069943,0.0034723161992183784
612.1981797839583,-8.869053765804553,87.2644552906994,0.003472316199218377
612.2394172392554,-5.307299127546755,87.26445529069944,0.003472316199218379
612.2599326650475,-1.7453648569326963,87.26445529069944,0.003472316199218379
635.9737579493536,-20.322343731598686,87.26445529070008,0.0034723161992184044
636.0812252113112,-16.622075341109575,87.26445529070003,0.003472316199218402
636.1671634871477,-12.921244355129293,87.26445529069983,0.003472316199218394
636.2315698681718,-9.219976033036325,87.2644552906998,0.003472316199218393
636.2744421744671,-5.51839564901135,87.26445529070001,0.0034723161992184014
636.2957789549649,-1.8166284877971917,87.2644552907,0.003472316199218401
659.121171219469,-21.064465362430212,87.26445529069905,0.0034723161992183628
659.2325642187398,-17.229518980942622,87.2644552906991,0.0034723161992183654
659.3216446450826,-13.393989444253602,87.26445529069917,0.003472316199218368
659.3884094834564,-9.558006570787107,87.26445529069912,0.003472316199218366
659.4328564741189,-5.721700194310854,87.26445529069903,0.0034723161992183623
659.454984112705,-1.8852001595419339,87.26445529069905,0.0034723161992183628
681.4818994278965,-21.781287627570165,87.2644552906996,0.003472316199218385
681.5970842927508,-17.816240405578746,87.26445529069956,0.003472316199218383
681.6891996287678,-13.850590170045631,87.26445529069957,0.003472316199218384
681.7582423181857,-9.88447114349697,87.26445529069974,0.0034723161992183905
681.8042100241659,-5.918017564325736,87.26445529069973,0.00347231619921839
681.8271011908724,-1.951363682248276,87.26445529069954,0.0034723161992183827
703.1311602806031,-22.47523642944259,87.26445529069943,0.0034723161992183784
703.2500159796397,-18.38422787998165,87.26445529069963,0.003472316199218386
703.3450692785525,-14.292597092713356,87.26445529069949,0.0034723161992183805
703.4163169601409,-10.200482554137452,87.2644552906993,0.003472316199218373
703.4637566129351,-6.108022767126865,87.26445529069962,0.0034723161992183857
703.4873866312794,-2.015356246239898,87.26445529069977,0.003472316199218392
724.1328882473315,-23.14837279148527,87.26445529069929,0.0034723161992183727
724.2553046576577,-18.93517043914083,87.26445529069935,0.003472316199218375
724.3532077168834,-14.721327201630432,87.26445529069923,0.00347231619921837
724.4265941113538,-10.506985701891178,87.26445529069929,0.0034723161992183727
724.475461357212,-6.2922885797245,87.26445529069917,0.003472316199218368
724.4998078004837,-2.0773784869683216,87.26445529069915,0.003472316199218367
744.5419726905961,-23.802465416516483,87.26445529069927,0.003472316199218372
744.6678490502567,-19.470517424377206,87.26445529069939,0.0034723161992183766
